ID_CLIENTE,TOTAL_RECARGA,TOTAL_TRANSACCION_RECARGA,PRODUCTO_PRINCIPAL,FRECUENCY,MONETARY,RECENCY,EDAD,DIAS_CON,FLG_FELICIDAD
1773327,100.0,1,4,5,5,1,27,235,1
1385015,30.0,1,4,4,3,1,24,249,1
2401421,15.0,1,6,5,5,1,36,0,0
951444,663.0,25,6,2,3,1,36,1205,1
1366772,3130.0,23,3,3,3,1,21,671,1
757900,56.0,3,5,3,5,1,30,1281,0
1396040,30.0,1,3,4,5,1,27,445,1
769206,706.0,16,9,2,3,1,24,1002,1
884464,15.0,1,2,4,5,1,33,295,0
1655859,60.0,3,4,4,5,1,39,357,1
1272198,1108.9,34,4,3,3,1,37,761,1
1640864,30.0,2,4,5,5,1,32,375,1
1141128,200.0,3,3,2,5,1,38,884,0
1141443,30.0,1,1,5,5,1,29,0,0
1366456,40.0,2,3,2,5,1,43,668,0
1081054,15.0,1,6,4,5,1,48,1005,1
1937622,10.0,1,3,2,5,1,27,111,1
562096,80.0,4,1,5,5,1,42,1555,0
873779,20.0,1,2,4,5,1,28,84,0
2402305,20.0,1,3,4,5,1,49,88,0
1922845,20.0,1,3,4,5,1,30,60,1
758988,20.0,1,4,5,5,1,36,1515,1
522785,80.0,5,3,2,5,1,44,788,1
2087578,1216.0,50,4,3,3,1,33,138,1
419277,120.0,6,3,2,5,1,42,1558,1
1012821,40.0,2,4,5,5,1,27,1441,1
2035891,370.0,8,3,3,3,1,38,133,1
2092102,580.0,6,3,3,4,1,48,141,0
2401897,55.0,3,3,4,5,1,26,8,1
630512,33.0,1,3,4,5,1,32,1326,0
2369560,40.0,2,6,4,5,1,47,108,0
1775394,3416.0,19,3,1,1,1,33,304,1
2045004,60.0,4,3,4,5,1,40,74,0
1137772,5.0,1,3,2,5,1,51,222,1
1602982,101.0,1,9,5,5,1,29,332,0
1444197,146.0,3,3,2,2,1,22,601,1
997034,843.0,14,3,1,3,1,39,851,1
820189,50.0,1,3,3,5,1,43,384,1
1682247,450.0,1,3,2,4,1,41,272,1
512246,550.0,7,9,3,3,1,34,1404,1
1421304,117.0,7,3,4,5,1,38,185,1
715816,40.0,2,9,5,5,1,25,877,1
968092,50.0,1,9,4,4,1,26,857,1
1603278,25.0,1,6,5,5,1,33,423,0
2009331,15.0,1,6,4,5,1,30,114,1
2407900,300.0,1,3,5,4,1,60,0,1
1129397,30.0,1,4,4,5,1,40,945,0
1901492,15.0,1,3,1,4,1,48,199,1
775846,160.0,4,3,2,4,1,33,161,1
1649265,1490.0,26,3,1,3,1,24,386,1
754569,120.0,4,1,3,5,1,37,1544,0
1016385,40.0,2,3,3,5,1,38,1449,1
1521707,4600.0,6,3,2,3,1,22,521,1
2162576,120.0,6,3,2,5,1,42,123,1
1769309,20.0,1,1,4,5,1,41,304,0
2405146,300.0,1,3,5,4,1,47,6,0
1305077,20.0,1,3,2,5,1,32,745,1
2106016,640.0,11,3,3,3,1,32,74,1
2412993,20.0,1,6,5,5,1,36,16,0
1722537,350.0,15,3,2,4,1,22,325,1
2387502,300.0,1,4,5,5,1,36,52,0
267380,67.0,3,4,4,4,1,47,1458,1
1290260,3158.0,109,4,1,3,1,35,316,1
2401975,35.0,2,1,4,5,1,21,7,0
1598826,30.0,1,3,5,5,1,24,362,1
1673439,101.0,1,4,5,5,1,32,281,1
2367694,170.0,1,4,5,4,1,33,0,1
2399867,200.0,1,3,4,4,1,26,8,1
1084164,120.0,4,3,2,4,1,31,977,1
1216219,20.0,1,6,5,5,1,36,1453,0
1740103,30.0,1,4,4,5,1,37,285,1
1332685,80.0,3,3,3,5,1,44,705,0
1705845,30.0,2,4,4,5,1,33,128,0
1103092,50.0,1,3,4,4,1,50,1137,1
2403734,300.0,1,3,4,4,1,58,24,1
664811,100.0,4,3,3,5,1,31,48,0
452751,200.0,2,4,3,3,1,30,632,1
1156558,50.0,1,9,5,5,1,43,842,1
1802442,363.0,6,4,3,3,1,19,279,1
1654382,20.0,1,3,5,5,1,20,40,0
1114709,514.0,15,3,2,3,1,47,972,1
245557,270.0,6,3,3,3,1,31,1367,1
1989108,70.0,2,3,3,5,1,20,83,1
2404110,100.0,1,4,5,5,1,23,0,1
1490124,378.0,7,3,3,4,1,28,541,0
2407850,30.0,1,3,5,5,1,18,4,1
1769182,2000.0,2,4,5,3,1,30,275,0
897965,20.0,1,3,4,4,1,37,1293,1
2113564,40.0,2,3,3,5,1,30,137,1
1464978,299.44,14,3,2,4,1,37,581,1
794089,30.0,1,6,4,5,1,34,1332,1
2150055,8130.0,8,3,3,1,1,26,26,0
1552646,4150.0,23,4,2,1,1,23,480,1
1151467,100.0,2,4,2,3,1,47,936,1
2065022,40.0,1,3,3,5,1,23,92,0
1885311,154.0,5,3,2,4,1,47,226,0
493603,35.0,1,6,5,5,1,38,792,0
2160196,123.0,2,3,2,5,1,23,85,1
1702402,15.0,1,9,5,5,1,27,220,1
1306046,2235.76,91,3,1,2,1,32,743,1
2384726,100.0,1,4,5,5,1,37,0,1
2371860,1190.0,39,6,2,4,1,62,103,1
2385818,100.0,1,3,5,5,1,35,1,1
1488718,210.0,6,3,2,5,1,48,545,1
1363242,1471.0,19,3,1,3,1,38,657,1
2154178,65.0,4,5,2,5,1,35,126,0
1003320,15.0,1,7,5,5,1,30,0,0
1234392,30.0,1,4,5,5,1,48,722,0
1729545,275.0,3,3,2,3,1,56,260,1
1271254,36.0,2,3,4,5,1,21,706,1
2384486,20.0,1,6,5,5,1,29,0,0
970945,20.0,1,3,5,5,1,35,1153,1
2094431,15.0,1,3,3,5,1,38,43,1
2378738,300.0,1,3,5,4,1,33,0,0
1069285,800.0,5,4,3,4,1,47,781,1
642067,20.0,1,4,4,4,1,24,371,1
752184,500.0,24,3,1,3,1,35,1559,1
2386908,300.0,1,9,5,4,1,27,3,0
1689118,20.0,1,7,3,5,1,26,253,0
2101917,648.0,12,3,2,2,1,21,118,0
1216824,20.0,1,1,4,4,1,44,756,0
1767960,20.0,1,3,3,4,1,31,310,1
925770,9097.0,26,3,1,2,1,26,351,1
659713,570.0,12,4,3,3,1,38,1283,1
1354682,39.0,1,3,3,5,1,37,686,0
1074522,270.0,9,3,1,3,1,41,976,0
226089,20.0,1,3,3,5,1,29,1550,1
1988971,20.0,1,3,3,5,1,37,147,1
1667737,78.96,3,3,3,5,1,27,372,1
1299501,120.0,4,3,3,3,1,27,736,1
2391022,300.0,1,3,5,4,1,31,0,0
1454427,150.0,6,3,3,5,1,47,216,0
654758,100.0,1,6,5,4,1,39,1236,0
1908852,1357.0,14,3,1,3,1,43,189,1
1656534,70.0,2,6,5,5,1,36,299,1
1526669,11684.0,84,3,1,2,1,29,323,1
2097345,480.0,5,3,4,4,1,35,135,0
1703711,240.0,8,4,2,3,1,22,287,1
1324309,15.0,1,2,5,5,1,27,96,1
1619228,18.0,2,7,4,5,1,24,321,0
658387,15.0,1,3,3,5,1,37,222,1
911261,97.0,1,3,4,5,1,31,1379,1
671060,165.0,2,3,3,3,1,27,1465,1
1523187,90.0,3,2,3,5,1,36,300,0
1702829,140.0,6,3,1,4,1,42,341,0
1263015,20.0,1,4,5,4,1,30,698,0
2073541,50.0,1,3,4,5,1,32,49,1
1247782,404.95,10,3,2,4,1,38,814,1
805276,80.0,2,3,1,4,1,42,298,1
1543663,163.0,6,5,2,5,1,24,463,0
1108867,100.0,2,3,1,5,1,50,973,1
228674,105.0,5,2,2,5,1,36,1566,0
2389603,20.0,1,1,5,5,1,29,3,0
903361,90.0,4,4,2,5,1,50,830,1
1425218,60.0,3,6,4,5,1,42,849,1
1366006,100.0,3,4,4,5,1,25,574,1
1999618,15.0,1,3,5,5,1,19,15,0
421147,290.0,13,3,1,4,1,35,1565,1
1266101,100.0,2,3,3,5,1,31,773,0
2409983,300.0,1,3,5,4,1,27,1,0
1359790,1193.0,19,4,3,3,1,37,670,1
1638885,55.0,3,3,3,5,1,30,360,1
1395409,529.0,10,3,2,4,1,30,81,1
928479,15.0,1,3,4,5,1,33,1262,1
1909607,101.0,1,9,5,5,1,61,115,1
1735792,215.0,4,3,4,5,1,19,316,1
1641929,40.0,2,3,5,5,1,36,384,1
1575463,15000.0,3,4,3,1,1,35,381,1
1726744,200.0,1,3,4,5,1,21,79,1
1719046,100.0,1,4,5,5,1,25,226,1
1366012,180.81,6,3,1,4,1,31,672,0
1125434,4498.0,11,3,3,3,1,30,933,1
531045,190.0,2,6,4,4,1,32,610,1
2390602,30.0,2,1,4,5,1,34,3,0
1308391,40.0,1,4,3,3,1,28,743,0
530722,20.0,1,3,3,5,1,27,1534,1
1933262,100.0,1,4,5,5,1,44,108,1
1243553,750.0,2,3,2,3,1,41,789,1
2108434,190.0,9,3,2,4,1,34,135,1
2176359,20.0,1,4,4,5,1,53,87,1
559762,170.0,2,4,3,4,1,43,1260,1
1323921,20.0,1,6,5,5,1,39,95,0
2007186,280.0,3,3,4,4,1,78,77,1
2411727,20.0,1,9,5,5,1,30,76,1
2394395,20.0,1,4,5,5,1,18,62,1
1336504,480.0,2,3,1,3,1,37,225,1
2381898,20.0,1,1,5,5,1,36,0,0
1404733,30.0,1,1,4,5,1,27,541,0
1992344,75.0,5,3,2,5,1,22,166,0
1981625,101.0,1,9,5,4,1,36,82,1
2053349,15.0,1,3,3,5,1,22,66,1
1903585,172.87,10,3,2,5,1,26,113,0
640204,15.0,1,6,4,5,1,32,1512,0
1915525,80.0,2,3,2,4,1,40,208,1
543689,146.0,7,3,3,3,1,29,888,1
622580,118.0,4,4,4,4,1,35,160,0
1758951,33.0,1,3,4,4,1,35,306,1
2165174,15.0,1,3,4,5,1,31,15,1
769051,75.0,3,2,2,5,1,46,630,1
1033120,3932.0,74,4,2,2,1,38,1077,1
1070109,276.0,10,3,2,4,1,26,1010,1
2157362,20.0,1,4,5,5,1,20,0,0
2008475,15.0,1,1,4,5,1,40,48,0
550253,20.0,1,6,5,5,1,36,301,0
735856,125.0,3,3,3,4,1,23,265,0
861511,40.0,2,3,3,5,1,29,594,0
1927886,100.0,1,4,5,5,1,38,103,1
782213,252.0,8,4,2,3,1,28,1438,1
2064872,16.0,1,3,4,5,1,19,81,1
1045881,5576.0,48,3,1,3,1,26,1038,1
932461,200.0,3,1,4,5,1,31,76,1
2363139,300.0,1,3,5,4,1,31,2,1
2392623,570.0,18,3,1,3,1,52,97,0
1205537,45000.0,15,3,1,1,1,33,887,1
1658567,20.0,1,4,5,5,1,21,0,0
1919533,664.0,19,4,3,3,1,26,198,1
1028026,20.0,1,3,4,5,1,32,95,1
1348057,120.0,4,6,4,5,1,26,360,1
1542017,173.0,4,3,2,5,1,31,436,1
1134501,2525.0,35,3,2,3,1,31,862,1
1818626,88.0,4,3,3,5,1,30,197,1
653842,190.0,5,3,1,4,1,36,369,1
2165161,35.0,2,1,4,5,1,39,63,0
2038665,100.0,1,3,2,4,1,23,145,1
1981403,100.0,1,4,5,4,1,46,76,1
1137070,4430.0,41,3,1,1,1,42,955,0
1453448,20.0,1,4,4,5,1,64,546,1
2025007,92.0,2,3,5,5,1,33,71,1
750170,100.0,1,5,2,5,1,37,666,0
2398885,70.0,3,3,2,5,1,31,67,1
1517277,870.0,13,3,3,4,1,31,473,1
2404261,60.0,4,3,3,5,1,47,30,1
1100949,60.0,2,3,1,5,1,39,985,1
1549436,20.0,1,6,5,5,1,23,472,0
2371367,80.0,2,4,5,5,1,38,115,1
1029961,25.0,1,1,3,5,1,32,1065,0
1038110,250.0,5,4,4,3,1,49,1105,1
2400373,20.0,1,3,2,5,1,57,89,0
1435161,240.0,8,3,4,4,1,32,617,1
908396,30.0,1,3,3,3,1,48,815,1
1695107,850.0,18,4,4,4,1,33,320,1
1203774,540.0,13,3,1,3,1,52,880,1
2390494,40.0,2,6,5,5,1,20,0,1
1470542,40.0,2,4,4,5,1,36,482,1
2378662,300.0,1,9,5,4,1,40,0,0
1775397,40.0,2,4,4,5,1,41,98,1
2405241,280.0,1,4,5,4,1,32,0,1
1571984,86.0,9,4,4,5,1,22,429,1
2405617,300.0,1,3,5,4,1,36,0,0
1471382,20.0,1,1,4,5,1,34,562,0
1076780,134.0,5,3,2,5,1,56,106,1
1279767,15.0,1,4,5,5,1,34,672,0
1669645,30.0,2,4,3,5,1,41,178,1
1951354,101.0,1,9,5,4,1,26,103,1
1956026,20.0,1,3,4,5,1,23,185,1
693448,810.0,11,3,1,3,1,60,1160,1
1328478,50.0,1,1,5,4,1,30,841,0
1886745,1789.0,8,4,4,3,1,25,148,1
1218576,20.0,1,6,5,5,1,42,625,0
1469001,30.0,2,3,2,5,1,23,507,1
1092182,50.0,1,6,4,5,1,34,324,1
1667551,100.0,1,4,5,5,1,39,289,1
997839,35.0,2,3,4,5,1,27,134,1
2387134,300.0,1,3,5,4,1,43,0,0
707424,6383.0,22,3,1,2,1,32,1405,1
1746596,810.0,15,4,4,3,1,32,243,1
1545783,20.0,1,3,4,5,1,29,424,1
1551495,94.0,3,3,1,4,1,32,483,1
1961783,960.0,41,3,1,4,1,27,181,0
487774,900.0,2,3,4,3,1,30,83,1
2368321,300.0,1,3,5,4,1,32,3,1
2134423,56.0,2,1,5,5,1,33,44,1
1657317,100.0,1,4,5,5,1,42,295,1
1047994,30.0,2,3,3,5,1,24,1029,0
943398,630.0,13,3,2,4,1,50,1059,0
1100047,1189.0,19,3,2,3,1,33,978,1
1175613,20.0,1,4,5,5,1,46,860,1
628111,20.0,1,4,4,5,1,35,893,1
811691,1246.0,14,4,4,3,1,40,718,1
2328074,140.0,2,4,4,4,1,24,119,0
1806780,20.0,1,6,5,5,1,38,278,0
1907438,101.0,1,9,5,4,1,41,128,1
1665467,1989.0,21,3,1,3,1,40,344,1
1211064,1339.0,24,3,2,3,1,47,582,1
2087491,101.0,1,4,5,4,1,33,59,1
1934914,412.0,13,3,2,4,1,34,195,1
1202406,72.0,2,3,2,4,1,24,894,1
2077209,15.0,1,3,4,5,1,45,64,1
1331134,2644.0,25,9,2,3,1,26,690,1
2027115,3835.0,31,4,2,2,1,43,149,1
997816,1186.0,22,4,3,3,1,40,1145,1
1148688,1490.0,30,4,2,3,1,43,925,1
2086832,15.0,1,3,4,5,1,38,35,1
732435,34.0,1,4,3,4,1,32,1404,0
594771,15.0,1,3,4,4,1,43,1484,1
1222566,456.0,17,3,2,4,1,22,540,0
2396632,300.0,1,3,5,4,1,40,6,0
987184,700.0,3,4,4,3,1,26,1115,1
1773130,25.0,1,6,5,5,1,38,272,0
1932217,45.0,3,3,2,5,1,34,198,1
1045162,150.0,1,3,3,3,1,37,1045,1
985535,15.0,1,3,2,5,1,38,920,1
1625976,100.0,1,4,5,5,1,29,294,1
828881,20.0,1,4,5,5,1,39,1277,1
1781358,987.0,9,4,4,3,1,44,296,1
2134136,100.0,1,9,5,4,1,22,42,1
798408,15.0,1,4,5,5,1,22,1102,0
1110568,475.0,10,3,1,2,1,38,970,1
1780177,2189.0,15,4,2,3,1,19,260,1
1789667,112.0,5,3,1,4,1,31,209,0
583157,101.0,1,2,5,5,1,41,598,0
1498715,60.0,2,3,3,5,1,29,545,0
1533587,60.0,3,3,2,5,1,34,508,1
2386749,300.0,1,3,5,4,1,32,9,1
1874875,657.0,25,4,2,4,1,19,235,1
1858162,68.0,6,1,3,4,1,55,223,1
2398667,30.0,2,6,4,5,1,29,24,1
831931,20.0,1,3,2,5,1,36,1356,1
1203299,80.0,1,3,3,3,1,24,831,0
679312,50.0,1,3,3,5,1,38,529,1
774473,200.0,3,3,3,4,1,33,685,0
1899785,25433.0,57,4,3,1,1,53,210,1
1656041,18.0,1,3,4,5,1,27,130,1
508908,50.0,2,3,2,5,1,25,122,1
2033269,160.0,2,3,2,4,1,24,146,1
2037477,160.0,4,3,3,5,1,21,64,0
1141014,2310.0,3,3,4,2,1,22,854,1
1678094,90.0,2,4,3,4,1,35,359,1
1040972,130.0,4,9,5,5,1,26,912,1
1035666,120.0,4,6,2,5,1,78,1030,0
2042457,200.0,5,3,4,5,1,19,140,1
1492465,200.0,9,4,3,4,1,45,553,1
1669279,7302.0,121,4,1,1,1,20,320,1
1088483,3351.0,45,3,1,2,1,35,979,1
903628,20.0,1,3,1,5,1,46,1343,1
930603,90.0,3,3,2,5,1,46,1215,1
627090,65.0,3,2,2,5,1,55,1467,0
1646861,100.0,1,4,5,5,1,28,299,1
1079379,1493.0,31,3,1,3,1,47,1025,1
2162468,100.0,1,9,5,4,1,26,36,0
2381489,15.0,1,6,5,5,1,21,0,0
2409483,300.0,1,3,5,4,1,20,0,0
690507,15080.0,20,4,2,1,1,46,1206,1
499998,40.0,1,3,2,4,1,46,1510,1
1772791,100.0,1,4,5,5,1,28,213,1
2380790,300.0,1,9,5,4,1,43,0,0
1221753,855.0,11,3,1,4,1,31,866,1
986069,30.0,1,3,2,4,1,30,191,0
2381696,160.0,2,4,5,5,1,29,85,1
770207,748.69,30,3,1,4,1,53,580,1
958849,70.0,3,1,4,5,1,35,1248,0
2092314,30.0,1,6,5,5,1,42,64,0
2146610,45.0,3,3,1,5,1,24,125,1
1744227,101.0,1,9,5,5,1,72,220,1
622699,350.0,3,3,3,4,1,41,1562,1
2052086,15.0,1,3,3,5,1,38,125,1
1985888,15.0,1,6,5,5,1,36,77,1
708255,15.0,1,2,4,5,1,29,1205,0
1436693,350.0,7,4,2,4,1,21,607,1
1713708,300.0,2,4,4,4,1,63,292,1
1891449,310.0,7,3,2,4,1,42,155,1
2385991,300.0,1,3,5,4,1,40,10,0
2379878,20.0,1,3,2,5,1,23,77,1
477635,875.0,26,4,2,3,1,42,1515,1
2111314,60.0,3,3,2,5,1,27,105,0
2382047,15.0,1,6,5,5,1,25,0,0
2394389,30.0,3,4,4,5,1,24,25,1
1622713,5.0,1,3,3,5,1,40,407,0
2380254,540.0,17,3,3,3,1,20,29,0
1405275,164.0,4,4,5,5,1,28,492,1
1497391,50.0,1,3,5,5,1,28,449,1
1028573,210.0,7,5,2,5,1,50,1040,0
1030103,345.0,8,4,1,4,1,66,1060,1
2406903,56.0,1,1,4,5,1,25,45,0
2388371,300.0,1,3,5,4,1,21,3,0
1132404,50.0,1,6,5,5,1,44,953,1
2113332,100.0,3,3,3,5,1,23,46,1
2407955,40.0,1,1,5,5,1,28,44,0
1478633,474.43,5,3,1,4,1,42,566,0
1513632,85.0,3,4,5,5,1,77,454,0
2393253,15.0,1,2,4,5,1,40,11,0
748812,100.0,1,4,5,5,1,35,303,1
1777272,175.0,7,3,1,4,1,41,299,1
1398786,537.0,14,8,3,4,1,22,308,1
1116067,280.0,15,3,1,4,1,51,974,0
1157383,200.0,2,4,5,5,1,43,226,1
1907041,60.0,2,4,4,4,1,26,215,1
1418222,724.0,10,3,4,4,1,21,346,1
1870308,229.0,8,3,3,5,1,24,155,0
597016,3151.0,27,3,2,2,1,36,1363,1
922250,992.0,38,4,1,2,1,41,1275,1
1692134,580.0,8,4,3,3,1,41,343,1
1930996,15.0,1,3,3,5,1,20,110,1
2402449,15.0,1,3,5,5,1,22,70,0
1907959,101.0,1,9,5,5,1,25,119,1
1659916,780.0,13,4,2,3,1,41,378,1
2086124,15.0,1,3,4,5,1,28,95,1
2083540,460.0,2,3,2,3,1,40,51,1
2385234,50.0,3,6,4,5,1,38,78,1
1675625,2020.0,22,3,2,3,1,19,364,1
949084,53.0,2,4,5,5,1,27,1129,0
1783713,373.0,16,3,1,4,1,35,298,0
1367362,60.0,2,1,4,5,1,63,672,0
1844399,60.0,4,3,2,5,1,65,255,1
2081323,90.0,6,3,3,5,1,39,78,0
2399866,200.0,1,3,5,4,1,33,6,1
1185785,50.0,1,3,2,5,1,29,904,1
591884,5786.0,179,9,2,1,1,24,420,1
1074578,3010.0,54,3,1,3,1,41,847,1
1114090,681.0,9,3,1,3,1,44,970,1
2382651,30.0,1,4,5,5,1,46,0,1
2398584,300.0,1,3,5,4,1,59,5,0
1443895,150.0,6,3,3,4,1,22,602,0
1127346,375.0,8,3,2,4,1,32,485,1
2401203,240.0,1,4,5,4,1,32,0,1
706356,120.0,8,6,5,5,1,25,95,0
2159453,30.0,1,4,5,5,1,33,29,0
1310717,20.0,1,7,4,5,1,34,306,0
1050687,500.0,21,4,3,3,1,29,1366,1
1175066,9934.0,78,3,1,1,1,34,1543,1
1974205,110.0,3,3,2,5,1,20,47,0
519511,25.0,1,3,2,3,1,40,1546,1
660195,2330.0,19,3,3,3,1,44,1496,0
1365762,87.39,4,6,3,4,1,33,657,1
997602,40.0,2,3,3,5,1,46,1061,0
2405920,300.0,1,3,5,4,1,57,0,0
2144245,50.0,1,3,4,5,1,44,55,1
773054,5667.0,44,3,1,3,1,29,947,1
42331,60.0,3,8,2,5,1,60,1568,0
2029646,30.0,2,4,5,5,1,19,63,1
1975977,35.0,2,3,4,5,1,19,60,0
1732105,20.0,1,3,4,5,1,32,237,1
2129715,20.0,1,4,5,5,1,19,59,0
2069839,2537.0,34,4,1,2,1,18,145,1
1320305,50.0,1,3,2,5,1,23,690,1
823367,20.0,1,4,5,5,1,34,800,0
1817311,50.0,2,6,5,5,1,22,191,0
1567141,700.0,1,4,4,3,1,26,420,1
1104685,200.0,3,1,4,5,1,49,349,0
1678269,80.0,4,1,4,5,1,33,283,0
664454,175.0,1,6,5,4,1,33,1556,0
1277442,4271.0,31,3,1,2,1,47,631,1
1654023,100.0,2,4,4,4,1,23,305,1
1992732,100.0,1,4,5,4,1,31,76,1
2386222,695.0,9,3,2,4,1,29,103,0
1363599,15.0,1,7,4,5,1,32,134,1
2406774,40.0,2,4,5,5,1,44,7,0
642274,20.0,1,4,4,4,1,38,1152,1
2401969,100.0,1,4,5,5,1,23,0,1
1750850,500.0,6,3,4,5,1,57,257,1
1921170,100.0,1,4,5,4,1,29,106,1
1834754,60.0,2,3,3,5,1,41,168,0
1531307,40.0,2,3,4,5,1,34,488,1
2063854,40.6,2,3,2,5,1,19,123,1
1033429,120.0,4,3,1,4,1,56,656,1
1655233,10.0,1,1,4,5,1,31,340,0
151332,50.0,1,3,4,5,1,40,1534,0
544472,93.0,3,3,3,5,1,42,368,1
1943918,30.0,1,5,4,5,1,27,119,0
2406570,20.0,1,6,5,5,1,27,0,0
1217563,188.0,5,2,2,5,1,34,811,0
2151181,101.0,1,3,5,4,1,38,37,1
1042751,60.0,2,6,4,5,1,47,1031,0
733576,214.0,8,3,2,5,1,44,1279,1
2367865,70.0,2,3,3,5,1,41,96,1
1898818,15.0,1,3,4,5,1,26,58,1
2026903,100.0,1,4,5,4,1,31,54,1
2380422,20.0,1,3,4,5,1,22,21,0
2068376,445.0,20,4,4,4,1,43,132,1
738561,1829.5,60,3,2,3,1,29,1510,1
2037228,90.0,4,3,1,5,1,31,128,0
2026278,60.0,1,3,2,4,1,53,152,0
2375567,20.0,1,3,4,5,1,48,26,1
2026466,265.0,10,3,2,3,1,19,151,1
1624397,174.0,3,3,2,3,1,31,405,1
1972531,30.0,1,6,4,5,1,27,53,1
1329479,99.0,2,3,2,5,1,36,712,0
1704946,70.0,3,3,2,4,1,38,339,1
703178,40.0,2,1,5,5,1,45,1526,0
2340935,700.0,4,3,5,4,1,41,90,1
1567475,191.0,12,4,4,5,1,27,326,1
1661852,50.0,1,7,3,5,1,42,255,1
2378085,300.0,1,3,5,4,1,31,1,0
2397912,150.0,2,4,4,5,1,30,15,1
1667555,30.0,2,3,4,5,1,26,132,1
965359,1000.0,4,3,2,3,1,47,1403,1
1157279,494.0,15,3,2,4,1,66,917,0
2043805,35.0,2,3,4,5,1,42,86,0
1622766,1634.0,21,3,2,3,1,54,405,1
1011571,200.0,1,3,1,4,1,47,817,1
2394254,35.0,2,3,4,5,1,21,2,1
748534,20.0,1,1,4,5,1,48,841,0
884520,925.0,20,3,1,3,1,35,594,1
1672174,30.0,1,1,3,5,1,28,259,0
1687256,100.0,1,9,5,5,1,30,241,1
1676684,101.0,1,9,5,5,1,22,263,1
2391724,300.0,1,3,5,4,1,66,0,0
2367550,300.0,1,3,5,4,1,33,2,1
2401026,165.0,1,3,5,4,1,31,4,1
772814,314.0,9,3,2,3,1,34,1431,0
1890690,1464.0,8,3,2,3,1,37,222,1
1254518,40.0,2,6,5,5,1,28,491,0
2058184,326.0,21,3,2,4,1,40,147,1
2012961,70.0,4,2,4,5,1,24,25,0
734694,24845.0,32,3,1,1,1,34,1539,1
613060,534.0,11,3,2,3,1,58,1543,0
1053348,100.0,1,3,4,4,1,31,1036,0
2131630,1600.0,27,3,2,3,1,20,130,1
842130,265.0,4,3,2,4,1,42,1569,1
593287,1870.0,62,4,1,3,1,32,1533,1
1190131,80.0,4,3,5,5,1,31,899,1
847298,76.0,4,3,3,3,1,31,1316,1
2105657,144.0,7,3,1,5,1,40,137,1
1818093,15.0,1,4,5,5,1,33,232,0
1690580,100.0,1,4,5,5,1,42,274,1
2381261,20.0,1,7,5,5,1,40,51,0
592628,4245.0,34,4,3,2,1,45,1034,1
811017,344.0,13,3,2,3,1,34,1173,1
1384663,296.0,8,4,2,4,1,44,664,1
1741460,60.0,2,4,5,5,1,48,281,0
1021700,5138.0,47,4,2,2,1,42,1116,1
789731,15.0,1,6,4,5,1,29,1366,1
1240716,15.0,1,9,4,5,1,37,668,1
590255,170.0,4,3,1,3,1,65,1518,1
1744063,17.0,1,3,2,5,1,34,247,0
1755083,242.0,11,3,3,4,1,30,305,1
645034,60.0,3,3,4,5,1,26,606,0
1529728,39690.0,28,3,1,1,1,29,510,1
2384318,70.0,1,3,5,5,1,32,3,1
1700345,100.0,1,4,5,5,1,51,258,1
921182,180.0,3,3,2,4,1,39,1291,1
2388262,15.0,1,5,5,5,1,33,1,0
2025028,100.0,1,9,5,4,1,21,61,1
1693700,994.0,14,3,2,3,1,21,300,0
780340,370.0,17,4,3,3,1,47,1485,1
778377,500.0,2,4,5,4,1,40,1398,1
1394231,50.0,1,3,4,5,1,24,326,1
1349194,40.0,1,1,4,5,1,37,747,0
701919,15.0,1,6,5,5,1,31,0,1
2374611,20.0,1,3,4,5,1,61,43,1
1477981,15.0,1,3,3,5,1,50,563,1
1936028,51.0,2,3,4,5,1,20,184,0
1933399,100.0,1,4,5,4,1,37,102,1
847528,20.0,1,4,4,5,1,34,2,0
487688,85.0,4,3,4,5,1,38,475,1
871016,50.0,2,3,3,4,1,37,1384,0
1447330,12608.0,17,3,1,1,1,29,1218,1
1088049,75.0,2,4,5,5,1,29,986,1
1141626,85.0,4,4,5,5,1,35,910,1
666748,88.0,3,3,3,2,1,23,263,1
1100185,70.0,3,4,4,5,1,32,1009,1
2101160,250.0,13,3,2,4,1,23,71,1
1772490,100.0,1,4,5,5,1,25,211,1
1980684,15.0,1,3,2,5,1,26,157,1
2396050,15.0,1,3,4,5,1,23,5,0
1869592,30.0,1,3,1,5,1,29,180,1
2164940,30.0,2,2,4,5,1,43,56,0
1540821,897.0,5,3,1,2,1,32,498,1
914563,375.0,1,3,5,4,1,32,1224,0
1414214,60.0,2,3,2,5,1,27,486,1
817791,190.0,3,4,5,5,1,39,908,1
698726,60.0,3,6,5,5,1,26,1,0
803528,52.0,2,3,4,5,1,29,18,0
1929256,100.0,1,4,5,5,1,58,105,1
1539239,614.0,20,4,2,3,1,33,497,1
998044,1071.0,24,4,3,4,1,22,797,1
1162965,27.0,1,3,2,5,1,36,924,1
2138900,1000.0,2,3,3,3,1,36,130,1
2401010,150.0,1,3,5,5,1,32,1,1
2407844,300.0,1,3,5,4,1,23,2,0
1755470,35.0,2,4,4,5,1,24,148,0
758188,30.0,1,1,4,5,1,46,731,0
2101289,33.0,2,3,2,5,1,28,64,1
1963056,154.0,6,9,2,4,1,19,118,1
1453114,5604.0,52,4,3,2,1,26,1544,1
1311658,60.0,2,3,4,5,1,28,695,1
1220071,200.0,2,3,1,4,1,30,858,1
